robot_id,proximity,bumper,light_left,light_right,boundary,transporting,home_zone,error
4,False,False,0.002155250528783387,0.002155250528783387,False,False,False,False
4,False,False,0.0021630751422026793,0.0021630751422026793,False,False,False,False
4,False,False,0.002170944646503042,0.002170944646503042,False,False,False,False
4,False,False,0.0021788592668873243,0.0021788592668873243,False,False,False,False
4,False,False,0.002186819226595427,0.002186819226595427,False,False,False,False
4,False,False,0.0021948247467699737,0.0021948247467699737,False,False,False,False
4,False,False,0.0022028760463175035,0.0022028760463175035,False,False,False,False
4,False,False,0.00221097334176507,0.00221097334176507,False,False,False,False
4,False,False,0.002219116847112111,0.002219116847112111,False,False,False,False
4,False,False,0.002227306773677475,0.002227306773677475,False,False,False,False
4,False,False,0.002235543329941473,0.002235543329941473,False,False,False,False
4,False,False,0.002243826721382828,0.002243826721382828,False,False,False,False
4,False,False,0.002252157150310392,0.002252157150310392,False,False,False,False
4,False,False,0.0022605348156894915,0.0022605348156894915,False,False,False,False
4,False,False,0.0022689599129627714,0.0022689599129627714,False,False,False,False
4,False,False,0.0022774326338653996,0.0022774326338653996,False,False,False,False
4,False,False,0.0022859531662344844,0.0022859531662344844,False,False,False,False
4,False,False,0.002294521693812573,0.002294521693812573,False,False,False,False
4,False,False,0.00230313839604508,0.00230313839604508,False,False,False,False
4,False,False,0.0023118034478715015,0.0023118034478715015,False,False,False,False
4,False,False,0.002320517019510263,0.002320517019510263,False,False,False,False
4,False,False,0.0023292792762370667,0.0023292792762370667,False,False,False,False
4,False,False,0.0023380903781565583,0.0023380903781565583,False,False,False,False
4,False,False,0.0023469504799671936,0.0023469504799671936,False,False,False,False
4,False,False,0.0023558597307191207,0.0023558597307191207,False,False,False,False
4,False,False,0.002364818273564942,0.002364818273564942,False,False,False,False
4,False,False,0.0023738262455031914,0.0023738262455031914,False,False,False,False
4,False,False,0.0023828837771143634,0.0023828837771143634,False,False,False,False
4,False,False,0.002391990992289348,0.002391990992289348,False,False,False,False
4,False,False,0.0024011480079500955,0.0024011480079500955,False,False,False,False
4,False,False,0.0024103549337623656,0.0024103549337623656,False,False,False,False
4,False,False,0.0024196118718403893,0.0024196118718403893,False,False,False,False
4,False,False,0.0024284503533515836,0.0024284503533515836,False,False,False,False
4,False,False,0.0024373284248534353,0.0024373284248534353,False,False,False,False
4,False,False,0.0024462459652512506,0.0024462459652512506,False,False,False,False
4,False,False,0.00245520284173662,0.00245520284173662,False,False,False,False
4,False,False,0.0024641989094471737,0.0024641989094471737,False,False,False,False
4,False,False,0.0024732340111197626,0.0024732340111197626,False,False,False,False
